PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,label
0.4575332903246913,1.8131685602977454,-0.0662875093602117,-2.3588973368856903,-0.23581101869281385,-0.8344572626822514,-1.2193030913041294,-0.901151431054441,-0.33918020970679785,0.1236837887014291,-0.1804174342686696,-6.091660106168333e-4,0.4642534474908969,2
0.6753074772874486,1.8520000530093066,-0.8078602639844152,-1.471567411437725,-0.6297620531215319,-0.964425531819904,-1.331716461837394,-0.7535923595224518,-0.4534786102829802,0.6786689029683541,-0.6571654338892277,-0.569024742175702,-0.39532692659686824,2
0.9092797583273033,1.5532379154654965,-1.5434509221970656,-1.4467818602874496,-0.4648987102093582,-0.573139302372749,-0.6895571730258064,0.02703062642232828,-0.012071333954506127,0.0703725531777485,-0.21636595305410994,-0.22960532641670836,-0.4881804532490581,2
1.6714875522897414,-1.2580352295269621,-1.9530561961292536,-0.8978320922310962,0.024103625401465774,0.7854840591810914,-0.15646798000771553,0.41064722738294046,0.49853970502497946,0.844398170452049,0.2725514700566962,-0.4169104807952274,-0.12288946491613713,3
0.9405716801833512,0.8453114796164994,-0.016884040383840615,-2.3310070863983925,-1.1862170339129485,-1.5200972967932573,-0.4022865525734113,-0.46287518569395364,-0.45994286971833076,-0.24396496135362555,-0.13352773069803683,-0.20610731232269933,0.13490155857748698,2
0.24758405499667913,1.3373494691958896,0.011416179258255676,-1.2015282806097498,0.1646119990673105,-0.7310462461107666,-1.3891372446241583,-0.7888126454890008,-0.578202697893204,0.15768264922964473,-0.027035068013835838,0.1380743660211597,-0.4143346683164955,2
1.1633589794204229,1.5002837045393147,-0.4598853026023974,-0.9630307965575076,-0.2966232078288581,-0.5016062517224354,-0.6906524035192853,-0.54356904489589,-1.3545285040644794,-0.11833923123063012,0.027811771947949204,-0.622198161747294,-0.39475144288841596,2
1.6865435233912909,-0.12266707902218332,0.1883982379149882,-2.2595081717045757,-0.9750472905638662,0.15094245005517015,0.4062123252172737,-0.44525667154977117,-1.7827401114593784,-0.8529313888175755,-1.8150988064764695,-0.030539099016602282,-0.8818676128914441,3
0.5503037006130153,3.09297758718831,-1.3342351211575283,-0.53628365255994,-0.4022602509210009,-0.7174313735226688,-0.9760638842005633,0.4511142783917461,0.7967904361238188,-0.10655823990455941,-0.5716075623930015,-1.341552530358287,-0.24719104771325617,2
1.5571053144345788,1.2850278786714986,-0.12678582382481718,-2.1787052726536738,-1.3703266984503146,-0.6738420049668297,-1.020047141025139,-0.4365474039930763,0.048000600698644535,0.16987025922490784,-0.4817802063135909,-0.4771117570245117,0.3249272077065035,2
-1.5974971429495017,3.29122500256378,0.718244890728519,0.32064202258184593,0.05673331130731996,0.3546277139626025,0.6957724203383668,0.25688208184021855,-1.5587051923883473,-1.7560728499385272,0.09128538990771062,0.11470508469009157,0.6698731608016113,2
-1.4023068726950727,1.2255543820762964,-0.47342624935876665,-0.5545013931365383,0.7396142701214519,-0.14703954228335311,0.05152658221586667,0.8038538050127325,0.15777886990517587,-1.406875641068686,0.6482141297360676,0.41359525786978424,1.0856944731736529,2
-1.4736984766168173,1.5680336180891687,-0.009774750666997702,1.4800843794416758,-0.24995217074131656,0.33317672046789637,0.5814992876072502,-0.39017041993074564,-1.1401430440803058,-0.8320358454048947,-0.16762891763784532,-0.1322525724362338,0.4533144555284886,2
-0.38686283130888943,1.8932293594750804,-0.12576873885705497,-0.7955914375836723,-0.11848977373049131,0.22158249216310102,-0.7752304015869124,-0.39225758921967563,-1.117394784476832,-0.24467085657281706,-0.19428905481920056,0.009738000224158883,0.005159375863137333,2
-0.5120153581113028,0.8384570778070664,-0.7240865860240162,-0.48814836371997283,0.2319052175544923,-0.5739457905732213,0.807668420357539,-0.39034204498833125,-1.1329590457106018,-0.4941047969792535,0.8867339605373707,0.2606666850968441,0.6393205202572896,2
0.1837697633992375,2.6458993485375673,1.595228047922748,-0.5274089355470191,0.2704281347252364,-0.5336681788052999,-0.7124209561324448,-0.8464745009305127,-1.315964470413385,-5.384669607904936e-4,-0.6022336863529038,0.14400788104122153,-0.4423255799232532,2
0.07229796471046962,3.1412786577800493,1.1075694975248216,-0.434946078442943,1.2759596524112307,-0.9635840374420527,-0.3063125036074074,-0.5312929706669507,-0.7976745750417633,0.4778502605805624,0.27059442177300297,-0.2711782100251413,-0.6126967262869718,2
0.8572405969688561,3.3323249664372923,0.12176711313864134,-0.2186317511433759,1.4092253636485177,-1.3660550158516793,-0.9143696065406819,-0.6669672203356409,-0.30459651535698806,0.491936135285974,-0.3558189430935378,-0.312408059553556,-1.0207661442755556,2
-1.0303703019482828,2.9516414817886147,-0.06184836880817504,-0.5190526625776246,-0.4320694408257163,-0.130404022317904,-0.3039419157345708,0.8304038196744268,-0.29322721355405473,1.1154035779300293,1.3893941773008123,0.7667555958361215,-0.37271031727426585,2
-0.7837125203246619,2.718994437752507,-1.9517281596523781,-0.15604802567388892,0.046928317964193327,-0.5379120455405596,-0.41075021132542194,0.5320807378460827,-0.17796682390954982,-0.08677881931942695,1.1147959708371202,0.04240167040132137,-0.2776662711730423,2
-1.5154025612492172,1.9700556820442332,-1.8244599025462376,-1.020969870705439,-0.3919257820300819,0.1753352753829096,0.20791881355684905,0.41677174260186467,-1.311685237538704,0.856889373285792,1.521342210529364,-0.08215738648413895,-0.4006647927666737,2
0.06794852743908125,2.3881722991971768,-0.4671064150168597,-0.16281202374913323,-0.30098976484112805,0.277904658152315,-1.5215346738336062,-0.2812757673481793,-0.3113779822766352,-0.2568668496439856,-0.8387287904904368,0.19726487539132898,-0.19872676511734522,2
0.46559696932335487,2.6642587619649265,-0.3343894302286764,0.5754749515203308,0.16077686710762756,-0.40636818218250764,-1.329336759930588,-0.028053167181373226,0.277505995204796,-0.07694360012818817,-0.057487090277858366,-0.36768534606891,-0.0960597153449745,2
-1.0630916334772103,3.3635490154034073,-1.926583513377237,-1.0788582362263714,-0.4804755544520617,-0.5493064141211279,-0.038656027663819925,0.05848624507064565,-2.1766424693170796,0.764202232839836,0.5093306596201382,0.42519355275159976,-1.5461172464570754,2
-0.6476773681642921,2.3740963917234357,-0.544885423088192,-0.2044834590441073,-0.46905571208754693,-0.3693103928531185,-1.408203705547976,0.40535028677440854,-0.14640840282275666,0.346534493890033,0.31166030053991867,0.30057410778284177,-0.09871095516966055,2
0.5600222455821695,2.749002641719705,-0.04064119126496698,0.9530024958729378,-0.38907621565514583,-0.9156997734075246,0.21018250744308656,0.021742758084454826,0.04036834138678874,0.09047687375024975,-0.24235259451501534,-0.01555360822811322,-0.6697249939664773,2
1.1244594254802818,0.5542419382359635,-0.12552462551837915,-0.706025382817463,-0.7741350632591556,-0.14578151466517475,-1.4761022702909505,-0.013485996890262975,-0.6287443159488459,0.2957688983789213,0.4333755795505278,0.491266585081917,0.2757764408967075,2
0.24800405550479432,1.5194820107089093,-0.23476312293765994,1.0669270871479735,-0.6567152537184313,-0.9372712022549535,0.47040175725862604,-0.01663657285002961,0.2318078539008493,0.1327525641513159,0.007482261544129343,1.154187966531608,-0.09397310566576207,2
-0.19510248595086507,2.195459082056497,1.2095284560753132,-0.5273235961855797,1.9260640798481634,-0.26099331836329,-0.13475748044759234,-0.9570995967851331,-0.5738719722135457,0.7238786980313887,0.005574213368126149,0.2597854271066743,-0.5209679629469903,2
0.13121369862836343,1.267019534710637,0.4539905108104303,0.12807450623226396,-0.14423846917449124,-0.7899199021669444,1.0201190011971168,0.5605757959243214,-0.6923461594055338,0.5329053776889628,0.0437105657685542,0.49589988393578566,-0.5763650750570289,2
0.9351559483347229,2.694741282175009,1.0664472935933493,-0.41497910191103804,0.05625761963695004,-0.5342358735372719,0.090951453910993,-0.6827858932440021,-1.5019267540772647,-0.44220814775771067,-0.9197231540964486,-0.194891221161243,-1.0799856030929407,2
-0.032249217180278164,0.45017971168535487,1.7193323671792908,-0.24869731915540388,1.2705174559548755,0.09951599578914952,-0.274209806335153,-1.1185712203313074,-0.7825260806176304,0.56836824263384,-0.20735026475276772,-0.5371949811515143,0.2520928294886874,2
